gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
MYC	c3	1.532584552438126	-0.21116757923616009	-0.11289045601306213	171	283	110	564	155
SRF	c2	0.32509601880186345	0.5844817389741056	0.3489443623533237	127	85	333	545	156
RBPJ	c1	-3.1653559324883465	0.24073215246864993	-0.37946092544590204	346	106	104	556	156
PROP1	c3	4.033331907974018	0.5090325035848401	-0.6850827291033319	75	84	406	565	156
ZIC1	c2	-4.462003079318218	0.21960124691537666	0.9648864780359183	374	145	27	546	157
TCFL5	c1	1.8508868217231655	0.026806437534154744	-0.6145707627101675	108	176	273	557	157
SOX12	c3	0.6277578364471036	-0.21547513421159503	0.010619039685186848	234	284	48	566	157
CENPB	c2	6.025192185044791	0.04620325037414014	0.3207998782247863	10	181	355	546	158
KLF6	c1	3.942193703429608	-1.274920511820095	-0.4027060057096543	45	392	122	559	158
MSC	c3	9.502100374081051	-0.5708214482349268	-0.20153103680017814	13	343	212	568	158
OSR2	c2	0.2887139966601971	-0.05898397434753143	0.5205645064095172	131	241	178	550	159
TBX19	c1	-1.1634064944933606	-0.24027281132470582	0.0935932391598282	261	280	19	560	159
GABPA	c3	0.09600961235077732	0.24000598067560694	-0.1865241668248645	262	117	191	570	159
MEIS1	c2	-3.1459474436406034	0.09296136466334791	0.8288861752169279	342	171	40	553	160
TFAP2C	c1	-1.5357695970621934	0.11354363564851852	-0.41282336316375634	289	139	133	561	160
ZKSCAN5	c3	1.3316789147092636	0.016650264297166678	-0.18709214713348388	182	195	193	570	160
GCM1	c2	-0.3754399636520413	-0.05473249888940062	0.540089119287309	169	233	154	556	161
NR2F1	c1	2.0108454376584044	-1.6525165935892856	-0.3006414658940546	100	404	60	564	161
BHLHE23	c3	0.5013090167726747	-0.38959402145241023	0.5962223005032907	243	319	12	574	161
MEF2C	c2	0.530112628626253	-0.1337831546991801	0.5336794000815797	117	277	162	556	162
FOXC1	c1	-7.314686065572276	0.5712406746869132	-0.37523456702712465	405	61	99	565	162
CDX2	c3	1.719871176601448	-0.25825904271585226	-0.1193580132169405	165	295	114	574	162
KLF9	c2	2.805593620753048	-0.011168566914177227	0.39457985640262017	44	209	305	558	163
SNAI2	c1	-7.32849694815057	0.8359854455893135	-0.3930237096887348	406	42	118	566	163
GATA6	c3	1.8316075897829958	0.014197798759275577	-0.20975240233192416	155	198	221	574	163
JUNB	c2	1.7903355987913239	-0.20635220111357122	0.5090983926761021	72	295	192	559	164
ZNF384	c1	1.2658916331498293	-1.3735294664590412	-0.23673206805749558	132	397	42	571	164
TBX3	c3	2.0483505109147337	-0.8809648847879425	-0.051971155347725784	145	369	66	580	164
HOXD13	c2	-0.29040087271399484	-0.8269690648188415	0.8875896576502331	166	363	33	562	165
RORB	c1	-2.1709472478601577	0.004988838982359337	-0.33575757814937823	315	187	73	575	165
ZNF148	c3	-0.4341445140510694	0.14468305396684153	-0.16390705689086005	292	136	153	581	165
POU2F2	c2	10.608843016370875	-3.35253682975157	0.5559455124096733	3	420	140	563	166
NFYA	c1	2.6648014230785644	0.12223891383048226	-0.8936183284922077	76	138	361	575	166
TFAP2A	c3	0.788797344165674	0.09566053372529305	-0.20051622185284845	217	157	210	584	166
ERF	c2	-0.7124942058798156	0.16262787913039128	0.48065951384220185	194	156	213	563	167
FEV	c1	5.661040703351933	-0.6551920284241949	-0.5152980839374521	18	345	215	578	167
GATA2	c3	2.6560858110833587	-0.19935534429917653	-0.17932822113209568	125	279	182	586	167
ZBTB26	c2	-0.5964723546248153	0.4499419886220108	0.42580033435491593	186	102	277	565	168
MEOX1	c1	-3.74656005986281	-0.004917532184495741	-0.14216402823978314	357	199	23	579	168
SOX13	c3	4.1434504501652905	-0.1698591291818732	-0.2306194738666072	73	269	248	590	168
HNF4G	c2	-1.7767125390860117	-0.004070748111931947	0.6490105510886028	273	205	88	566	169
NR1I2	c1	-3.211201867832089	-0.004917532184495741	-0.22298125335418284	347	198	37	582	169
BACH1	c3	-2.1841565866845176	0.17001856895583684	-0.11789073619809542	349	130	113	592	169
SOX13	c2	-2.769603149496942	0.5734973140028904	0.540928326488535	328	86	153	567	170
RFX1	c1	-1.7441961198982203	1.2657006171173852	-0.5842096961253684	298	28	256	582	170
RBPJ	c3	1.3251546663077627	0.17961222938625682	-0.26370737439156855	183	127	283	593	170
TEF	c2	-0.8474956084783842	-0.6596605429085978	1.3533975350290284	199	351	18	568	171
NOTO	c1	-3.023742029542485	-0.004917532184495741	-0.2500008599890098	342	197	46	585	171
ZFP57	c3	0.5015026696706912	-0.15140343677226406	-0.08768029646466324	242	262	90	594	171
PPARG	c2	-0.8070616048511008	-0.27387170717851	0.705788676493114	197	305	66	568	172
ZBTB7C	c1	0.17792180492977216	0.04244885020706618	-0.5340827057283501	186	174	225	585	172
THRB	c3	0.4406888939904976	0.3498122061100007	-0.2291844765478217	247	102	247	596	172
ETV2	c2	3.2790913870993084	-0.4237217123185478	0.48503872373534485	32	328	208	568	173
NFE2L1	c1	0.25115058898413795	0.24133682753233718	-0.6622715575637947	181	105	300	586	173
MYBL2	c3	-0.004318741973820872	-0.4114949195059378	2.8908807084633343	272	321	4	597	173
CREM	c2	-2.2377603698387394	0.013316345108518896	0.6960369920547809	303	194	72	569	174
RXRG	c1	1.3987967734364675	-0.05192272830834669	-0.564668860296301	126	221	240	587	174
ZBTB6	c3	3.7692570281744455	0.017213845723507332	-0.31426100328079176	83	194	321	598	174
ZNF136	c2	-1.0186482671397987	-0.6016072217998955	1.9653511761991744	214	346	11	571	175
PLAG1	c1	-0.21184306538732361	-0.11828675515176415	-0.4131958246799723	202	252	134	588	175
MTF1	c3	-1.0260107007394104	-0.1663735602195035	0.3175387480697722	313	268	18	599	175
NEUROD2	c2	-0.5463531532251961	-0.16450403983655215	0.6062169783899769	182	285	106	573	176
ARNT2	c1	2.4002607441395263	0.22660021189102852	-1.0636172102649901	86	110	392	588	176
DMRTC2	c3	0.898696352143775	0.04468204073642274	-0.20212011774694005	208	181	213	602	176
ATF3	c2	-2.8018947986025067	-0.010891413731345487	0.8693187623902254	330	208	37	575	177
EN2	c1	-2.5436640386190743	5.460310904550245e-4	-0.33571319567824354	326	191	72	589	177
NFYB	c3	0.6940190716462364	-0.18724865606036228	-0.10878673581169629	227	275	103	605	177
NFATC3	c2	-0.05985883031574735	-0.04889730707860797	0.49631595593065114	145	229	201	575	178
ZIC1	c1	-3.869628625757221	0.06746106559925025	-0.30820389055981323	361	164	65	590	178
OSR2	c3	-0.5407615174193143	0.4241476479721213	-0.20435276040042005	298	92	215	605	178
CREB3L1	c2	-1.853057668629346	-0.020618258358493475	0.651272883190968	280	212	86	578	179
GRHL2	c1	-1.03377396767574	-0.05825863701587842	-0.3859090310390272	256	227	110	593	179
SP9	c3	-4.245514288097663	1.1737931270401205	-0.17056347225414914	403	39	165	607	179
BARX2	c2	-1.4278561577952413	0.3147515319198347	0.4786431434320555	240	121	217	578	180
TEF	c1	-0.9010953926281305	-0.3605238452700846	-0.2539936828309717	246	300	49	595	180
TCF3	c3	13.317985269239443	-1.8721638047828066	-0.19391696552590698	3	404	203	610	180
SP8	c2	4.752668094597647	-0.5135446034174772	0.4641054015706194	13	333	232	578	181
RXRB	c1	0.7761786214448484	0.35611743379572675	-0.8463517465207477	156	84	355	595	181
POU3F1	c3	-6.996500940032117	0.9753590936146209	-0.1359462039215007	428	51	132	611	181
IRF9	c2	0.5769851144924361	1.1389549328788144	-1.5869816592545272	112	45	421	578	182
MEOX2	c1	-3.515736100097124	-0.049040948134088526	-0.16888365627637114	352	219	26	597	182
PHOX2A	c3	5.568910385086544	-0.06768707633337913	-0.3179363712547367	49	238	325	612	182
CUX1	c2	-1.9255217160280087	-0.10252240705384688	0.9776017194052926	285	268	26	579	183
SNAI3	c1	-7.96555980064518	1.0666971898152584	-0.44093223495496314	411	35	154	600	183
CTCFL	c3	2.7569737950615942	-1.0712499120500154	-0.12388154449655264	116	379	119	614	183
HOXB9	c2	-1.2832108739329213	-0.3559184941769941	0.8970826684408912	231	320	30	581	184
JDP2	c1	1.4512172059695496	-0.25231497321575125	-0.48960809445866005	122	284	194	600	184
MZF1	c3	-0.30651839763469013	0.8363334461114547	-0.25245292013368736	289	59	267	615	184
ZIC4	c2	-4.0178642804817155	0.4332451221307982	0.5947306181582697	365	104	112	581	185
MITF	c1	4.320470867454427	0.08418958653127188	-1.2308811300980107	40	157	403	600	185
ONECUT3	c3	3.470730027583228	0.2559051527797957	-0.8242046514375971	91	115	411	617	185
USF2	c2	-4.368290558843393	0.761438023051292	0.5579141681607709	373	70	139	582	186
NR1D1	c1	2.049034606465898	0.3064921305261967	-1.7407456357626039	99	93	408	600	186
TBX20	c3	1.2206259343274304	0.17062829595710938	-0.28444532001304346	192	128	300	620	186
ZIC3	c2	-3.3051623433918014	0.23191885182611197	0.6231253307549665	349	139	95	583	187
ZNF652	c1	-0.2813208765284041	0.420945478860868	-0.7323668056665724	207	73	322	602	187
BARX2	c3	2.1461974530459207	-0.12427718369191565	-0.21410622144243696	141	255	226	622	187
TBX18	c2	-1.2467781308201293	-0.19266518047502265	0.725172204608203	228	293	63	584	188
KLF11	c1	2.5099806703222716	-1.095771240008928	-0.41643052670886505	84	382	137	603	188
TCF7L1	c3	-0.7258850763152325	0.13274882579806355	-0.17889791819651535	304	141	179	624	188
MYC	c2	-1.668383018424179	0.22729855657574694	0.5162217106436335	261	142	182	585	189
NRF1	c1	1.742236172710216	-0.05588755781128445	-0.6057859130730545	111	225	267	603	189
RFX5	c3	3.943500157170797	-5.045419832737735	-0.1194793651108732	77	434	115	626	189
MAF	c2	-2.340591230563862	0.644473119940144	0.5085224216461839	309	82	194	585	190
ZNF136	c1	0.36027450844152	1.671983683896823	-2.1998288147396554	175	17	412	604	190
POU6F1	c3	4.700330765065743	-0.5673300716250408	-0.2149852950017923	63	342	230	635	190
TBX20	c2	-1.7999377492882012	0.12980046606259177	0.5443657262417236	275	161	150	586	191
PBX2	c1	-5.1375767190661525	1.8822497858760077	-0.5051466500872461	384	15	209	608	191
FOXK1	c3	5.28356360762671	-0.737315631017162	-0.21278945509023828	53	360	223	636	191
HOXA9	c2	0.73144549968995	-1.6995610903200604	0.69207659774172825	107	407	73	587	192
MAFA	c1	-0.5475146373332344	0.09601211783546366	-0.5675664821613626	225	145	242	612	192
ETS2	c3	-1.9239758498325854	1.8332126209253516	-0.2547584572498405	340	23	273	636	192
ZNF24	c2	-0.6556233143533862	0.4276702521334142	0.4098691920939501	189	109	291	589	193
CREB3L1	c1	2.072008435131168	0.07741259383627713	-0.8480917047830534	97	160	357	614	193
CREB3	c3	-0.7526052700528808	-0.22642384320145803	0.020497611413915706	305	289	44	638	193
NOTO	c2	-1.7311396949311417	-0.07182082767042	0.6996488123150417	269	251	70	590	194
E2F2	c1	1.428009621713258	-0.6300390224380878	-0.43878671660370827	123	341	152	616	194
OSR1	c3	-2.7013461486026324	0.027853961608140493	-0.07205426988773134	375	188	80	643	194
ZNF263	c2	-0.8800460216151046	0.5256931527080904	0.4026407473204179	204	91	295	590	195
MZF1	c1	-1.2117722927857688	0.11338713511881457	-0.5055150264358899	266	140	210	616	195
TBX21	c3	1.2653343765351535	0.031787226473896056	-0.25359497415906773	188	187	268	643	195
MSANTD3	c2	-1.6985438978356138	1.5070209408092277	0.3954988172255858	264	26	302	592	196
SNAI1	c1	-8.590399702570078	1.0920283363156733	-0.4622670866168983	417	33	169	619	196
POU3F3	c3	-5.667732668375004	4.41569812113039	-0.20873311383560278	423	2	219	644	196
HOXD12	c2	-0.8928860785389013	-0.9328635581595718	1.3581217012165627	205	371	17	593	197
ATF7	c1	0.7699670102393583	0.05407050280710957	-0.6518610449209152	157	170	292	619	197
ARNT2	c3	0.7732630815717654	-0.6971226739312144	-0.052080200232815343	222	356	67	645	197
HSF4	c2	0.23159489817129986	-1.2975357294897312	0.6751625637932186	133	388	76	597	198
POU3F3	c1	-0.5017013908290633	-0.6027250907733013	-0.3021766528648957	224	336	61	621	198
NR5A1	c3	4.274607627934927	0.017404685721305053	-0.4665683816478676	70	193	382	645	198
KLF14	c2	5.656696733376807	-0.6714676129494496	0.461946110242363	11	353	234	598	199
POU3F2	c1	0.6501975840062492	-1.9009851196944478	-0.2668169319177043	163	411	50	624	199
MLX	c3	-0.26152554596050825	-0.11942107298596784	-0.11277936524793297	286	253	109	648	199
E2F6	c2	-0.8548017810058112	0.666783974808915	0.37680632248245516	201	80	317	598	200
POU2F3	c1	1.1359098644302879	-0.3535066703251107	-0.4859572642487233	138	299	188	625	200
HOXB13	c3	0.6097253154955368	-0.16301788368950149	-0.15528429147853906	236	265	147	648	200
NFYB	c2	-1.5112671466696577	0.821828379778114	0.4198093106421217	251	65	283	599	201
HSF2	c1	1.1092613816435846	-1.1562532579243876	-0.3763609913040362	139	385	102	626	201
MAF	c3	2.487752661352535	-0.32092127110657914	-0.2000710615881367	130	310	208	648	201
PAX1	c2	-1.8327790447616823	-0.36623286062943006	3.6941865561314575	278	322	2	602	202
MSC	c1	-6.001912716219594	0.4473776317471105	-0.452104568165403	397	69	160	626	202
SMAD5	c3	0.00863828830615155	-0.3296072030089824	-0.05360662032621555	268	313	68	649	202
ATF7	c2	-2.6091856809134604	-0.046546827833605656	0.763629007536359	324	226	52	602	203
HOXB7	c1	-3.051575262490727	-0.12094469020377017	-0.2073804421360208	343	253	34	630	203
USF2	c3	2.906678598928336	-0.5560064913520595	-0.19338186058771534	110	340	201	651	203
RXRG	c2	-0.7761034889023475	-0.07718920140850745	0.5447813435735096	195	259	148	602	204
CTCFL	c1	-0.3763411340890671	-0.14900906447860945	-0.44236371864352986	213	262	156	631	204
NR1D2	c3	-0.21414184442242587	0.3938759897572467	-0.25472458751553084	284	95	272	651	204
MAFA	c2	-2.2741385114103267	-0.05473249888940062	0.7321680514511613	306	238	59	603	205
GLI3	c1	0.9484690270674221	0.004988838982359337	-0.6682964178579347	146	182	303	631	205
JUND	c3	-2.396799589160885	0.2233220441250848	-0.17574066744451589	362	120	173	655	205
ESR2	c2	0.3207878124351252	-0.14221119190431794	0.5004468168456384	128	279	196	603	206
SP8	c1	2.981863289259077	-1.2262656734838053	-0.47005788248868186	68	388	177	633	206
NR3C1	c3	2.4427473385147778	0.2924159556530367	-0.8400817929247966	132	109	415	656	206
ZBTB7C	c2	0.8519762337509026	-1.0080551903278414	0.5668882168859142	97	376	131	604	207
POU2F1	c1	0.0720077750774184	-1.02726156429702	-0.3190474055849766	189	379	66	634	207
TBX18	c3	1.068698090122886	0.5382112367057074	-0.4103846251150376	201	80	377	658	207
PLAGL2	c2	-2.8682962991863135	0.11344809945226181	0.6048993145173727	334	164	109	607	208
SOX10	c1	-4.820179841794315	0.6788256309339157	-0.5016431860834238	378	52	205	635	208
HOXD13	c3	0.5674763568521424	1.8899234979616562	-0.5945363834374184	237	21	400	658	208
GATA2	c2	-0.8345664627745885	0.15758102928567258	0.4403426623794857	198	157	253	608	209
HOXC9	c1	0.5117860253891869	0.32914815931959274	-0.9787344799826307	169	87	381	637	209
GCM1	c3	0.8405004964626541	0.04468204073642274	-0.25158388200853565	211	182	266	659	209
DMRTC2	c2	-0.4694651423836002	-0.05473249888940062	0.4980182541068867	177	234	198	609	210
SP3	c1	2.339359740857567	-0.9904279053600319	-0.47089895624275613	89	372	178	639	210
HOXB9	c3	0.6456091165646026	0.8181968947591981	-0.3750937862551158	233	63	364	660	210
KLF3	c2	3.870034108603832	-0.5329652054854223	0.4411731785043207	25	334	250	609	211
ZBTB33	c1	3.2735524639248457	-1.9507284693418478	-0.46287267303824287	58	412	170	640	211
SOX2	c3	3.3691535835269306	-0.02915513923554511	-0.3370757847792625	95	226	340	661	211
BATF	c2	2.0427526294852454	-0.084490881973346	0.4194492515521233	63	261	285	609	212
ATF3	c1	-0.001386539035637846	-0.05641135626710279	-0.5219114526095012	194	226	220	640	212
FEV	c3	-2.65136698638039	2.505491572318394	-0.2608741725926915	373	12	278	663	212
PAX9	c2	-1.0013486045792641	-0.5751652011257522	0.7342173319353442	211	344	57	612	213
ZNF449	c1	0.05101323218832565	-0.1520001774709784	-0.48383106451687574	192	263	187	642	213
IRF8	c3	-4.665522909822395	-0.09600276467607621	3.421824700661637	411	250	3	664	213
FOXK1	c2	-2.402294625792124	1.102244700815389	0.4386118157796286	312	46	255	613	214
USF1	c1	1.540865424183139	-0.08006950933512846	-0.6526310720228263	117	234	294	645	214
KLF15	c3	-2.983228027186515	0.12739564416206162	-0.13942324740688505	383	144	137	664	214
PHOX2B	c2	-2.133816381128315	-0.05473249888940062	0.6639697672744784	297	237	80	614	215
ZFP57	c1	-1.0196928457541816	0.2757571232833969	-0.6482488266809394	254	102	290	646	215
