	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LRRC70	2.722271915	-1.103674032	0.83269145	-1.325429764	0.18502865	0.586858185
LRRC71	0.80751988	0.216865848	0.943001733	0.229973966	0.818112	NA
LRRC72	0	NA	NA	NA	NA	NA
LRRC73	0.792087301	0.265733892	1.087783989	0.244289211	0.807006839	NA
LRRC74A	0.040441393	0.819523876	3.262372161	0.251204901	0.801655695	NA
LRRC74B	0.226817117	1.133082849	1.601571349	0.707481967	0.479267015	NA
LRRC75A	8.495842613	0.069216347	0.530837816	0.130390761	0.896257276	0.969918668
LRRC75B	1.456108978	-0.029934106	0.594680313	-0.050336467	0.959854264	0.988148301
LRRC8A	2.640135417	0.563991709	0.376892457	1.496426099	0.134542653	0.535159251
LRRC8B	7.778273572	-0.537350803	0.44398257	-1.210297068	0.226164922	0.624577288
LRRC8C	1.929363672	-0.369699461	0.637401436	-0.580010398	0.561907606	0.842925926
LRRC8D	6.060884939	-0.649131285	0.424890148	-1.527762616	0.126571487	0.525407658
LRRC8E	0.861474469	1.389333512	0.595318314	2.333765785	0.019607989	NA
LRRC9	0.431347301	-0.187071203	1.056374578	-0.177087945	0.859439311	NA
LRRCC1	2.929346377	-0.38594998	0.463600671	-0.832505224	0.405123831	0.759556116
LRRD1	2.467475684	0.400575196	0.388885199	1.030060277	0.302981711	0.690097173
LRRFIP1	3.786759954	-1.040517607	0.599626544	-1.735276094	0.082691914	0.460016912
LRRFIP2	3.214051541	0.284029949	0.441855774	0.642811447	0.520346455	0.824719817
LRRIQ1	0.68689866	-1.468792256	1.027560851	-1.429396862	0.1528902	NA
LRRIQ3	0.067060607	-0.138777112	3.262372161	-0.042538713	0.966069251	NA
LRRIQ4	0.583663116	-0.516813094	1.087310411	-0.475313295	0.634563684	NA
LRRK1	1.802637256	2.532753187	0.918731512	2.756793637	0.005837118	0.179791952
LRRK2	0.266460321	0.248986511	2.932446853	0.084907425	0.932334989	NA
LRRN1	3.026609584	-1.214607793	0.747442608	-1.625018135	0.104158695	0.49538176
LRRN2	12.63491525	0.776913731	1.203498363	0.645546147	0.518573323	0.824082157
LRRN3	4.341319685	-0.31617198	0.392582957	-0.805363488	0.420609955	0.767321112
LRRN4	0.273069952	0.109929747	1.337085265	0.082215959	0.934474983	NA
LRRN4CL	1.441083108	2.840198868	1.206004039	2.355049217	NA	NA
LRRTM1	1.227313018	-1.090346941	1.169859889	-0.932032076	0.351319949	0.725185885
LRRTM2	6.226617328	-1.074843009	0.516845788	-2.079620331	0.037560371	0.362432949
LRRTM3	1.779419382	-0.614237685	1.153110843	-0.532678787	0.594255953	0.86178176
LRRTM4	0.38577767	-0.707456908	2.815086281	-0.251309138	0.80157511	NA
LRSAM1	2.217521289	0.363549316	0.428684077	0.848058828	0.396405209	0.755450025
LRTM1	0.181233959	-0.325643615	1.972345249	-0.165104773	0.868861516	NA
LRTM2	0.16537778	-0.325652569	1.996587135	-0.163104612	0.870436069	NA
LRTOMT	5.651766771	0.07195067	0.356300245	0.201938312	0.83996495	0.952325331
LRWD1	3.669292001	0.444125476	0.387630247	1.145745151	0.251900616	0.645418696
LSAMP	3.084515257	-1.588147713	0.996726853	-1.593363024	0.111078776	0.506021514
LSG1	6.119911265	-0.382587856	0.399118427	-0.958582292	0.337769217	0.715356206
LSM1	3.001278492	0.107857865	0.397416687	0.271397424	0.786085383	0.937453201
LSM10	1.17314042	-0.658389378	0.807713559	-0.815127307	0.414999442	0.765950844
LSM11	1.616283308	0.468451916	0.48424137	0.967393423	0.333347397	0.711152439
LSM12	6.493374942	0.271371169	0.26155895	1.037514368	0.299496203	0.688489898
LSM14A	13.75287062	0.012913739	0.212618393	0.060736699	0.951568904	0.986515518
LSM14B	10.68661325	-1.008516816	0.349192081	-2.888143435	0.003875231	0.153151497
LSM2	4.951330411	0.670653219	0.285517516	2.348903941	0.018828764	0.287215693
LSM3	2.359243167	0.186102767	0.491069689	0.378974249	0.704706987	0.90630239
LSM4	4.642082093	0.178549161	0.330463618	0.540298995	0.588990851	0.858326288
LSM5	6.111778487	-0.521452878	0.36758097	-1.418606842	0.15601367	0.55497554
LSM6	2.746030038	-0.171149759	0.45303483	-0.37778499	0.705590325	0.906487979
LSM7	6.573082702	-0.18027341	0.329618164	-0.546915885	0.584436522	0.855079197
LSM8	11.9377894	-0.766199744	0.411095343	-1.863800593	0.062349713	0.41986767
LSMEM1	1.564603686	-0.490368974	0.684660127	-0.716222479	0.473853985	0.80091472
LSMEM2	0.904765007	0.149517686	0.703795889	0.212444671	0.831760139	NA
LSP1	2.589504687	2.476800366	2.3297711	1.063108889	0.287732574	0.679349211
LSR	8.436789909	-0.001938959	0.280470234	-0.006913245	0.994484073	0.998521267
LSS	6.342096932	0.17776596	0.268313998	0.662529577	0.507631886	0.818314044
LST1	1.979944739	2.744832555	2.548043611	1.077231388	NA	NA
LTA	0.730460444	1.640888311	2.18549445	0.750808729	0.452767775	NA
LTA4H	2.941290785	-0.793729082	0.617643695	-1.285092181	0.198760074	0.600163848
LTB	0.09321793	-0.046037774	3.262372161	-0.014111748	0.988740828	NA
LTB4R	8.58995247	-0.14762183	0.50788967	-0.290657281	0.771313447	0.931178581
LTB4R2	9.818794698	-0.65800739	0.436895934	-1.506096391	0.132042431	0.531876694
LTBP1	1.197803332	0.184662793	0.796494383	0.231844439	0.81665884	0.945417139
LTBP2	0.335538538	-0.02781899	1.339177831	-0.020773186	0.983426587	NA
LTBP3	8.946913031	-0.356773314	0.485022599	-0.735580805	0.461985847	0.792535541
LTBP4	1.035393499	0.777882698	0.686189049	1.133627387	0.25695088	0.650510524
LTBR	2.544075417	-0.992557764	0.635336696	-1.562254741	0.11822799	0.514493438
LTC4S	2.969944226	-1.28018423	0.92575776	-1.382850121	0.166710827	0.564356845
LTF	0.503647846	1.585249961	1.242857248	1.275488366	0.202136439	NA
LTK	0.817233119	1.716039035	0.640577478	2.678893802	0.007386582	NA
LTN1	5.184899511	-0.335798611	0.340896715	-0.985045019	0.324601958	0.704826277
LTV1	5.356167912	0.251876305	0.328082843	0.767721661	0.442652564	0.779001591
LUC7L	13.28873495	0.170646687	0.215019534	0.793633416	0.427408873	0.770113029
LUC7L3	26.20793144	-0.22129115	0.23682758	-0.934397715	0.350098776	0.724129522
LUM	0.771388125	0.144614431	2.132635717	0.067810189	0.945936733	NA
LURAP1	2.133666363	-1.25991253	0.8345774	-1.509641323	0.131134971	0.530531545
LURAP1L	3.940100984	-1.296806576	0.976645315	-1.327817332	0.18423846	0.586285438
LUZP1	2.375089287	-0.304917864	0.543360176	-0.561170798	0.574681108	0.848014388
LUZP2	0	NA	NA	NA	NA	NA
LUZP4	0	NA	NA	NA	NA	NA
LUZP6	86.63670149	-0.574620933	0.724223498	-0.793430391	0.42752711	0.770113029
LXN	4.946482281	-1.40828102	0.655352569	-2.148890669	0.031643068	0.34670594
LY6D	0	NA	NA	NA	NA	NA
LY6E	4.59932313	1.598141711	0.865647079	1.846181602	0.064865841	0.425480503
LY6G5B	16.57170074	0.584684812	0.275162138	2.124873779	0.033597146	0.352283892
LY6G5C	0.903190489	0.476509398	0.670943487	0.710207949	0.477575192	NA
LY6G6C	2.992546023	3.183585328	0.926360457	3.436659352	NA	NA
LY6G6D	0.069277573	-0.046037774	3.262372161	-0.014111748	0.988740828	NA
LY6G6E	2.886831992	4.031275442	1.72809737	2.332782581	0.019659559	0.291747194
LY6G6F	3.13447297	2.925318683	1.29867979	2.252532691	NA	NA
LY6H	1.048646621	-1.815284194	1.436022551	-1.264105631	0.206192116	0.609144897
LY6K	0.314299316	-0.738460299	1.735193228	-0.425578136	0.670415275	NA
LY75	0.624895684	0.749606537	1.58634504	0.472536881	0.636543624	NA
LY86	0.260475384	2.304135424	3.187240591	0.722924849	0.469726056	NA
LY9	0.153506607	0.541305863	3.262372161	0.165924008	0.868216754	NA
LY96	0.338169152	2.031158964	1.72600173	1.176800075	0.239275313	NA
LYAR	1.715005894	-1.65673785	0.973364821	-1.702072865	0.08874171	0.471630922
LYG1	4.625152759	0.460418896	0.404103175	1.139359758	0.254553133	0.647573681
LYG2	2.425631902	0.034994452	0.456102561	0.076724963	0.938842345	0.98282979
LYL1	0.700871515	0.778267191	0.852430648	0.912997665	0.36124377	NA
LYN	1.102404778	2.346638023	0.785246656	2.988408809	0.002804342	0.133386814
LYNX1	0.295308317	0.080171677	1.326367675	0.060444535	0.95180159	NA
LYPD1	1.324923695	-1.362530225	1.198732903	-1.13664205	0.255687954	0.649014278
LYPD2	0	NA	NA	NA	NA	NA
LYPD3	0.843623665	2.740020034	1.222091209	2.242074907	NA	NA
LYPD4	0	NA	NA	NA	NA	NA
LYPD5	0.50787531	0.278179487	0.919836167	0.302422863	0.762329728	NA
LYPD6	2.267605239	-0.874374232	0.708490174	-1.234137416	0.217151703	0.61678648
LYPD6B	1.102309396	-0.12509845	0.860997794	-0.14529474	0.884478168	0.96648559
LYPD8	0.757627694	1.106764229	1.696511642	0.652376442	0.514158358	NA
LYPLA1	10.94157712	-0.216976639	0.584114718	-0.371462372	0.710293177	0.908305832
LYPLA2	7.001115758	0.68630005	0.331857345	2.068057435	0.038634623	0.365810999
LYPLAL1	6.936189274	0.093296105	0.449280311	0.207656784	0.835496963	0.951767701
LYRM1	2.586964394	0.095089231	0.422633738	0.22499205	0.821985459	0.947618002
LYRM2	4.637663958	-1.913503978	0.756304087	-2.530072242	0.011403904	0.239462922
LYRM4	4.012679933	0.18665967	0.331748414	0.562654296	0.573670312	0.848014388
LYRM7	1.965210425	-0.406098349	0.600423426	-0.676353273	0.498816377	0.814463327
LYRM9	1.535384714	0.420750888	0.524062446	0.802864031	0.422053328	0.76848783
LYSMD1	5.084147753	-0.353550471	0.368899355	-0.95839276	0.337864745	0.715356206
LYSMD2	1.160089821	0.809547795	0.541495156	1.495023153	0.1349084	0.535898747
LYSMD3	4.650014308	-0.011734558	0.365441603	-0.032110624	0.974383831	0.992000792
LYSMD4	2.607688275	0.216071229	0.412742473	0.523501319	0.600625433	0.86461694
LYST	2.323062248	0.706141824	0.410482575	1.720272349	0.085382947	0.465142589
LYVE1	0.347198566	1.405262852	1.320153064	1.064469637	0.287116002	NA
LYZ	0.669711776	-0.697694662	1.082159644	-0.64472434	0.51910584	NA
LYZL1	0	NA	NA	NA	NA	NA
LYZL2	0	NA	NA	NA	NA	NA
LYZL4	0	NA	NA	NA	NA	NA
LYZL6	0	NA	NA	NA	NA	NA
LZIC	5.17352319	-0.147337258	0.329820647	-0.446719329	0.655077724	0.887847778
LZTFL1	0.396271497	-0.979876409	1.051409791	-0.931964318	0.351354966	NA
LZTR1	3.464662293	-0.419476171	0.442413029	-0.948155102	0.3430505	0.720107845
LZTS1	2.821133698	-2.163984924	0.915385144	-2.364015778	0.018078043	0.280947997
LZTS2	5.708892413	0.300170066	0.345503747	0.868789609	0.384962217	0.747300993
LZTS3	6.005389129	-0.33753659	0.51606454	-0.65405887	0.513073879	0.820925045
M1AP	0.54711207	0.515947739	1.30027767	0.396798123	0.691516335	NA
M6PR	10.10167286	-0.734668037	0.452729018	-1.622754471	0.104641902	0.49538176
MAATS1	1.874337928	-0.667198935	0.732356011	-0.911030871	0.362279108	0.734442809
MAB21L1	3.805183344	-1.378388816	0.792697967	-1.738857514	0.082059829	0.458374232
MAB21L2	5.898473354	0.350985504	0.495422832	0.708456455	0.478661844	0.80369592
MAB21L3	0.095931884	0.634045157	3.240616086	0.195655746	0.844879625	NA
MACC1	1.648838299	1.025200102	0.593169269	1.728343249	0.083926703	0.461817535
MACF1	10.35476414	1.370543732	0.321941345	4.257122463	2.07074938596567e-05	0.006342049
MACROD1	12.42510245	-0.306401533	0.863180163	-0.354968228	NA	NA
MACROD2	0.761578718	-0.126127153	0.847788402	-0.148771972	0.881733567	NA
MAD1L1	1.901514712	0.106307776	0.501755295	0.211871757	0.832207085	0.949877736
MAD2L1	4.636171525	-0.487106446	0.386933757	-1.258888471	0.208070619	0.610882104
MAD2L1BP	3.255495367	0.863949404	0.349290419	2.473441459	0.013381873	0.253061929
MAD2L2	5.647629747	-0.358152449	0.438833524	-0.816146508	0.414416347	0.765950844
MADCAM1	1.428325388	0.243427117	0.907713077	0.268176281	0.788563632	0.938143044
MADD	5.602529157	0.153320278	0.302692028	0.506522353	0.612490002	0.869785374
MAEA	2.945615342	-0.186790549	0.44352326	-0.421151641	0.673644355	0.89455152
MAEL	0.495857967	-0.094620373	1.076049892	-0.087933073	0.92992987	NA
MAF	1.869536243	-0.700417109	0.881439959	-0.794628269	0.426829769	0.769962685
MAF1	11.42464376	-0.360208311	0.453181163	-0.794843961	0.426704275	0.769962685
MAFA	0.040441393	0.819523876	3.262372161	0.251204901	0.801655695	NA
MAFB	3.453304968	-0.429243423	0.591362909	-0.72585449	0.467927978	0.796067149
MAFF	2.854095991	0.501300807	0.495173504	1.012374052	0.31135924	0.697861241
MAFG	9.159562931	0.001474717	0.390525728	0.003776236	0.996987007	0.999313882
MAFK	3.048883764	0.627572954	0.384195531	1.633472812	0.102369594	0.49413284
MAG	0.11416719	1.683978792	3.220212223	0.522940314	0.601015789	NA
MAGEA1	0.232305768	0.248687835	3.262162529	0.076234042	0.9392329	NA
MAGEA10	0.967498578	3.015819607	1.010669244	2.983982766	0.002845228	0.133862263
MAGEA11	0.064282008	-0.046037774	3.262372161	-0.014111748	0.988740828	NA
MAGEA12	0.56641443	1.545163455	1.567819921	0.985549063	0.324354444	NA
MAGEA2	0.180597621	0.357099319	2.455133788	0.145450044	0.884355555	NA
MAGEA2B	0.306685116	0.627037053	2.396062135	0.261694821	0.793556733	NA
MAGEA3	1.811818327	0.100231153	1.099213124	0.091184458	0.927346024	0.979038509
MAGEA4	0.809324254	-0.296416478	2.094101203	-0.141548306	0.887436802	NA
MAGEA6	0.850432696	-0.00565662	1.410649898	-0.004009939	0.99680054	NA
MAGEA8	0.104963811	-0.138777637	3.200262078	-0.04336446	0.965411008	NA
MAGEA9	0	NA	NA	NA	NA	NA
MAGEA9B	0.032141004	0.046701563	3.262372161	0.014315216	0.9885785	NA
MAGEB1	0	NA	NA	NA	NA	NA
MAGEB10	0.298241681	1.337284316	2.142991549	0.624026874	0.532609937	NA
MAGEB16	0	NA	NA	NA	NA	NA
MAGEB17	0.452466123	-1.070698477	2.907084676	-0.368306601	0.712644631	NA
MAGEB18	0	NA	NA	NA	NA	NA
MAGEB2	0	NA	NA	NA	NA	NA
MAGEB3	0	NA	NA	NA	NA	NA
MAGEB4	0	NA	NA	NA	NA	NA
MAGEB5	0	NA	NA	NA	NA	NA
MAGEB6	0	NA	NA	NA	NA	NA
MAGEB6P1	0	NA	NA	NA	NA	NA
MAGEC1	0.03015795	0.046701563	3.262372161	0.014315216	0.9885785	NA
MAGEC2	0.424683991	2.671368684	2.508332966	1.064997638	0.286876999	NA
MAGEC3	0	NA	NA	NA	NA	NA
MAGED1	5.628011424	-0.495564078	0.392575144	-1.262341964	0.206825763	0.60966478
MAGED2	6.188818788	-0.347061767	0.461805258	-0.751532732	0.45233211	0.784363424
MAGED4	1.862855964	-0.321912992	0.956214231	-0.33665363	0.736378023	0.91825727
MAGED4B	1.928446107	-0.724373074	1.024877761	-0.706789728	0.479697159	0.803862259
MAGEE1	1.241906417	-0.684363178	0.846483591	-0.808477785	0.41881559	0.767142489
MAGEE2	0.422520771	-0.966517929	1.35992576	-0.710713744	0.477261641	NA
MAGEF1	25.6878808	-0.782805254	0.656345685	-1.192672204	0.232997776	0.631366653
MAGEH1	5.397567606	-3.491688828	1.024867716	-3.406965381	0.000656895	0.062888128
MAGEL2	0.12068601	-0.138778164	3.136715275	-0.04424315	0.964710587	NA
MAGI1	2.404048941	0.043802775	0.45856184	0.095522067	0.923900164	0.978042329
MAGI2	0.847734731	-0.874493603	1.395139131	-0.626814619	0.53078076	NA
MAGI3	3.525675853	-0.556168579	0.457058136	-1.216844282	0.223663468	0.621955304
MAGIX	1.497408632	-0.436130826	0.839610713	-0.519444093	0.60345109	0.866202027
MAGOH	7.445009903	-0.202787852	0.395742981	-0.512423116	0.608354917	0.868467956
MAGOHB	7.02478688	-0.707403711	0.378231681	-1.870292066	0.061443271	0.417284352
MAGT1	2.785913073	0.416030474	0.371323899	1.120397785	0.262544289	0.655942824
MAK	7.196012656	0.356060056	0.308048535	1.155857001	0.247739653	0.642161105
MAK16	5.322268551	-1.027734171	0.503859897	-2.039722109	0.041378012	0.376237285
MAL	0.950944675	-0.71728238	1.01524932	-0.706508604	0.479871904	0.803862259
MAL2	3.156570535	-0.194887355	0.422789795	-0.460955675	0.644830406	0.884159796
MALL	0.247167131	0.258762295	1.448047546	0.178697375	0.858175331	NA
MALRD1	0.096894034	-0.138777112	3.262372161	-0.042538713	0.966069251	NA
MALSU1	8.454933217	-0.379423413	0.33306278	-1.139194876	0.254621882	0.647617374
MALT1	2.450137403	0.470959462	0.455217624	1.034580905	0.300864675	0.688489898
MAMDC2	2.342540805	-0.875756422	0.660405177	-1.326089578	0.184810028	0.586858185
MAMDC4	4.353516085	-0.61174624	0.512505814	-1.193637658	0.232619737	0.630928424
MAML1	3.85281167	0.376011453	0.321206302	1.170622899	0.241750389	0.637128607
MAML2	2.85883938	1.208054359	0.463263701	2.607703468	0.009115188	0.220799647
MAML3	7.131825314	-0.612231882	0.587783564	-1.041594083	0.297599913	0.687700057
MAMLD1	0.378501106	0.448563363	1.796649875	0.249666543	0.802845234	NA
MAMSTR	1.917459782	-1.066335097	0.765400188	-1.393173288	0.163567395	0.56180945
MAN1A1	1.814540328	0.826860288	0.777236978	1.063845791	0.287398564	0.679349211
MAN1A2	5.216977551	-0.063148863	0.406598292	-0.155310202	0.876576773	0.965095458
MAN1B1	4.985281932	0.082646569	0.402314835	0.205427595	0.837238062	0.952070578
MAN1C1	5.470276323	-2.023929129	1.016496499	-1.991083226	0.046471738	0.389549811
MAN2A1	2.937288699	-0.317033911	0.472354073	-0.671178527	0.502106806	0.815120254
MAN2A2	4.610205331	-0.06635579	0.413579776	-0.16044254	0.872532482	0.963268764
MAN2B1	4.078987329	0.822523925	0.473589751	1.736785736	0.082424998	0.459356797
MAN2B2	5.19125008	0.674686337	0.667442845	1.010852602	0.312086982	0.697893694
MAN2C1	0	NA	NA	NA	NA	NA
MANBA	2.053006388	0.465871186	0.437648574	1.064486929	0.287108173	0.679349211
MANBAL	3.576733447	-0.794760986	0.490408982	-1.620608544	0.105101619	0.49538176
MANEA	3.001435841	-0.084700953	0.460275119	-0.184022444	0.853995847	0.958836361
MANEAL	5.581353831	0.405705851	0.383469204	1.05798809	0.290060872	0.680802686
MANF	5.76211137	0.93524461	0.449460327	2.080816823	0.037450676	0.362432949
MANSC1	1.584910186	-0.105142451	0.589653079	-0.178312391	0.858477648	0.959570288
MANSC4	0.873573159	0.829096212	0.660739752	1.254799956	0.209551389	NA
MAOA	0.336720914	-0.011674851	1.144451315	-0.010201264	0.99186071	NA
MAOB	0.130774212	0.634044878	3.099507818	0.204563084	0.8379135	NA
MAP10	2.09673906	0.09623036	0.613841706	0.156767386	0.875428177	0.964868921
MAP1A	2.765931304	0.124173895	0.548678361	0.226314547	0.820956785	0.947618002
MAP1B	19.26017116	-0.827801168	0.487419034	-1.698335744	0.089444412	0.473748075
MAP1LC3A	4.702041025	-1.338821471	0.548459941	-2.441056075	0.014644381	0.263575052
MAP1LC3B	2.807643751	0.500408376	0.364448124	1.373057899	0.169734348	0.565483431
MAP1LC3B2	0.057083595	0.819523876	3.262372161	0.251204901	0.801655695	NA
MAP1LC3C	0	NA	NA	NA	NA	NA
MAP1S	3.893687509	0.212275196	0.339004295	0.626172587	0.531201746	0.826657619
MAP2	8.772559482	-0.853553355	0.638529332	-1.336748857	0.181304628	0.581666382
MAP2K1	3.684809862	0.328879921	0.349504999	0.940987747	0.346711139	0.72163961
MAP2K2	4.446677371	-0.015127431	0.344397645	-0.043924317	0.964964732	0.989890741
MAP2K3	1.478521256	0.218635677	0.553226514	0.39520101	0.692694547	0.902972008
MAP2K4	3.135819522	0.108155378	0.388752343	0.278211515	0.780849996	0.936735915
MAP2K5	1.687696741	0.400008143	0.482790848	0.828532986	0.407368722	0.761890714
MAP2K6	1.143565968	0.592760366	0.591130741	1.002756793	0.315978221	0.701307641
MAP2K7	7.205344483	-0.595730783	0.398601931	-1.494550671	0.135031748	0.535898747
MAP3K1	4.064709391	-0.583079363	0.581389957	-1.002905805	0.315906311	0.701307641
MAP3K10	2.778871127	-0.105269911	0.465433731	-0.226175939	0.821064584	0.947618002
MAP3K11	3.611363502	0.149131787	0.415690734	0.358756583	0.719777195	0.911734577
MAP3K12	14.43379776	0.110831246	0.494501157	0.224127374	0.822658193	0.948065247
MAP3K13	3.12689435	-0.881874656	0.562915441	-1.566620122	0.117203512	0.513620265
MAP3K14	4.729358571	-0.332998297	0.388226298	-0.857742761	0.391034522	0.752129146
MAP3K15	0.435860688	-0.427473907	1.602398836	-0.266771229	0.789645308	NA
MAP3K19	0.027379363	0.046701563	3.262372161	0.014315216	0.9885785	NA
MAP3K2	6.923561261	-0.320868806	0.318165793	-1.008495612	0.313216593	0.699021876
MAP3K3	3.468993814	0.015024721	0.372599086	0.040324096	0.967834744	0.990659059
MAP3K4	4.823669212	-0.591612675	0.397954074	-1.486635554	0.137111092	0.538964155
MAP3K5	3.158975504	0.951906168	0.49334696	1.929486236	0.053670527	0.40200768
MAP3K6	2.948045036	-1.331812318	0.818023782	-1.628085085	0.103506846	0.495143672
MAP3K7	6.322896999	-0.56602998	0.36629397	-1.545288828	0.122276417	0.522253388
MAP3K7CL	0.857713785	0.373077678	0.748524915	0.49841718	0.61819003	NA
MAP3K8	1.023785529	2.002061199	1.21196382	1.651914989	0.098551882	0.488171986
MAP3K9	3.347455816	-0.092489256	0.421437976	-0.219461134	0.826290852	0.948693205
MAP4	3.700658791	0.664821644	0.329447924	2.017987046	0.04359261	0.383770295
MAP4K1	1.928044671	2.549404326	1.034221936	2.465045689	NA	NA
MAP4K2	3.008232348	0.408303579	0.374730895	1.089591449	0.275893152	0.669965249
MAP4K3	4.598308655	-0.579316352	0.401549975	-1.442700505	0.149104857	0.548869563
MAP4K4	6.369050731	-0.072064361	0.309955372	-0.23249915	0.816150347	0.945344325
MAP4K5	4.64267031	-0.41573241	0.387572245	-1.072657848	0.283424659	0.676979278
MAP6	1.94233481	0.131961872	0.781856164	0.168780241	0.865969501	0.961609789
MAP6D1	2.119841986	-0.745283735	0.721032302	-1.033634323	0.301307147	0.688788248
MAP7	4.267912373	-0.538263827	0.439102932	-1.225826083	0.22026413	0.620843249
MAP7D1	4.796735329	-0.342784552	0.381034399	-0.899615764	0.368324765	0.738549479
MAP7D2	1.983362986	-0.073215237	0.586513986	-0.124831187	0.900657197	0.971319431
MAP7D3	1.337825493	-1.374981432	1.013974479	-1.356031597	0.175089115	0.572252477
MAP9	2.247507561	-0.116162444	0.515385039	-0.225389631	0.821676178	0.947618002
MAPK1	6.885322418	-0.031898614	0.284471353	-0.112132956	0.910717987	0.974931276
MAPK10	0.995164798	0.117653751	0.795273907	0.147941169	0.882389198	0.966157923
MAPK11	2.331642312	-1.242087428	0.810728584	-1.5320632	0.12550684	0.525407658
MAPK12	2.779807079	-0.221394123	0.49014305	-0.451692874	0.651490253	0.88663488
MAPK13	7.538511141	-0.197063275	0.424447417	-0.464281951	0.642445754	0.88301131
MAPK14	6.690112221	0.275385375	0.256818305	1.072296522	0.283586868	0.676979278
MAPK15	3.189598263	1.152772116	0.613323857	1.879548794	0.060169598	0.415274652
MAPK1IP1L	19.17837569	-0.239120852	0.250279345	-0.955415844	0.339367445	0.716753014
MAPK3	3.622385506	-0.55336877	0.471890435	-1.17266367	0.240930706	0.637128607
MAPK4	3.503521374	-2.380016418	0.901674213	-2.639552494	0.008301557	0.211875296
MAPK6	3.223517234	0.190367777	0.374538856	0.508272437	0.611262297	0.86937021
MAPK7	3.501220931	-0.20220656	0.404164052	-0.500308127	0.616858133	0.87224819
MAPK8	10.13411878	-0.054688254	0.331095451	-0.165173681	0.86880728	0.962271437
MAPK8IP1	2.593385307	-0.952807074	0.665509038	-1.431696671	0.15223065	0.553259203
MAPK8IP2	4.218556758	-0.886933656	0.613603924	-1.445449779	0.14833159	0.547501403
MAPK8IP3	4.276397256	0.072468888	0.334702618	0.216517241	0.828584587	0.949419924
MAPK9	4.673587204	0.006034176	0.414716693	0.014550115	0.988391097	0.996668246
MAPKAP1	3.171735186	-0.128167752	0.405619366	-0.315980356	0.752017419	0.925338827
MAPKAPK2	5.953110435	-0.383973731	0.331492691	-1.158317335	0.24673456	0.641591607
MAPKAPK3	0.572585534	0.9776564	0.767219998	1.274284303	0.202562678	NA
MAPKAPK5	6.611646604	-0.412188639	0.317008013	-1.300246752	0.193516412	0.594564615
MAPKBP1	3.233611305	-0.170190714	0.432613625	-0.393401189	0.694023192	0.902972008
MAPRE1	8.033145558	-1.458458307	0.506185061	-2.881274889	0.0039607	0.153976828
MAPRE2	2.372471331	-0.636672268	0.564341382	-1.128168672	0.259248692	0.653001542
MAPRE3	2.360256579	-0.448987318	0.576085596	-0.779376053	0.435758226	0.77565926
MAPT	2.920801428	-0.649256492	0.851057022	-0.76288248	0.445533485	0.780491626
MARCKS	51.68945808	-1.042025821	0.401843181	-2.593115597	0.00951108	0.221578158
MARCKSL1	74.59949576	-0.485050532	0.354449127	-1.368463044	0.171167182	0.567109844
MARCO	0.209857196	-0.431169719	3.00250977	-0.143603103	0.88581389	NA
MARK1	6.000526994	-0.87636436	0.56025686	-1.564218883	0.117766174	0.513856983
MARK2	5.945863122	0.315244995	0.264691353	1.190990908	0.233657154	0.631999308
MARK3	7.054066075	-0.116640307	0.28531028	-0.408819152	0.682672384	0.898986718
MARK4	2.701412323	0.11514641	0.442244083	0.260368458	0.794579571	0.939730602
MARS	6.119674248	0.414593246	0.31651098	1.309885824	0.190234463	0.59087001
MARS2	4.336668251	-0.868456373	0.555234715	-1.564124773	0.117788269	0.513856983
MARVELD1	2.776085004	0.40057978	0.663981194	0.603299887	0.546309208	0.836827984
MARVELD2	2.83574531	0.224680897	0.393159516	0.571475159	0.567677595	0.845454707
MARVELD3	2.16769528	-1.90087903	0.88093743	-2.157791195	0.03094407	0.345084089
MAS1	0.045664263	0.046701563	3.262372161	0.014315216	0.9885785	NA
MAS1L	0.032141004	0.046701563	3.262372161	0.014315216	0.9885785	NA
MASP1	0.185852741	-0.476814993	3.071693225	-0.155228715	0.876641011	NA
MASP2	5.497234231	-0.065677899	0.460200989	-0.142715685	0.886514729	0.967025209
MAST1	4.702198746	-0.428913292	0.507758248	-0.844719496	0.398267471	0.756124566
MAST2	5.561827564	-0.898672442	0.438159025	-2.051018898	0.040265106	0.371493651
MAST3	1.169794133	1.059652772	0.570955524	1.855928751	0.063463714	0.423215008
MAST4	2.78706564	-1.523161662	0.904258236	-1.684432169	0.092098178	0.480663684
MASTL	4.802191489	0.207029682	0.320860868	0.645231946	0.518776887	0.824212614
MAT1A	0.122781969	0.634045201	3.262372161	0.194350972	0.845901076	NA
MAT2A	73.06489656	-0.824382064	0.389328206	-2.117447571	0.03422188	0.353700254
MAT2B	2.535653651	-0.297708468	0.520977707	-0.571441856	0.567700163	0.845454707
MATK	0.232857697	-0.138780687	2.812245687	-0.049348707	0.960641404	NA
MATN1	0.189965725	-0.325850384	2.983193589	-0.109228709	0.91302109	NA
MATN2	0.532674275	-0.448431304	0.979857413	-0.45764955	0.647204239	NA
MATN3	0.16963475	-0.325650142	1.9899269	-0.163649299	0.870007233	NA
MATN4	0.093812696	-0.046037774	3.262372161	-0.014111748	0.988740828	NA
MATR3	20.86476451	-0.484982715	0.385700068	-1.257408945	0.208605592	0.610993805
